Employee Name,Gender,Employee ID,Work Experience,Position,Job Title,Educational Background,Recruitment Channel,Past Background,Interviewers Evaluation,Age,City,Promotion Status,Employee NPS,Training Duration h,Salary Adjustment,Length of Service,Supervisors Span,Non-Compete Clause,Performance Label
程平,男,466427,9,市场专员,高级,博士,内推,供应链上下游企业,50分位,30-35岁,北京市,无,4,287,0.09 ,0-6个月,6,有,TRUE
侯伟,女,318562,6,技术总监,初级,学士,招聘网站,传统主机厂,50分位,25-30岁,其他城市,无,6,223,0.64 ,5年以上,4,无,TRUE
余洋,女,1882,2,销售代表,高级,学士,招聘网站,传统主机厂,其他,40岁以上,其他城市,无,10,155,1.64 ,1-2年,1,无,TRUE
孔刚,男,479509,0,财务分析师,中级,硕士,猎头,供应链上下游企业,75分位,25-30岁,其他城市,有,10,106,1.45 ,5年以上,9,无,TRUE
于磊,女,120296,12,人力资源经理,中级,学士,猎头,阿里系,其他,20-25岁,北京市,有,4,241,0.22 ,5年以上,9,有,TRUE
萧洋,男,393610,4,产品经理,中级,硕士,内推,新势力主机厂,75分位,20-25岁,北京市,有,5,201,1.06 ,1-2年,8,有,TRUE
顾敏,女,97453,9,运营专员,中级,博士,招聘网站,腾讯系,50分位,30-35岁,上海市,有,2,104,1.90 ,2-5年,6,无,TRUE
夏杰,男,238429,6,数据分析师,初级,硕士,招聘网站,阿里系,75分位,25-30岁,其他城市,有,1,54,1.57 ,1-2年,4,无,TRUE
贾芳,女,482422,15,销售主管,高级,硕士,内推,供应链上下游企业,其他,40岁以上,其他城市,无,10,30,1.73 ,6个月-1年,9,无,TRUE
唐娟,男,240117,10,市场经理,中级,硕士,内推,供应链上下游企业,50分位,35-40岁,常州市,无,6,193,0.14 ,2-5年,3,无,TRUE
龚超,男,305116,0,财务经理,初级,学士,猎头,传统主机厂,50分位,25-30岁,其他城市,无,10,243,0.47 ,1-2年,10,有,TRUE
乔强,女,210436,12,技术经理,高级,博士,猎头,供应链上下游企业,其他,30-35岁,常州市,无,7,98,1.78 ,6个月-1年,7,有,TRUE
范艳,男,106687,6,运营经理,中级,博士,内推,传统主机厂,50分位,25-30岁,其他城市,有,4,332,1.51 ,6个月-1年,6,无,TRUE
彭勇,女,312957,1,市场专员,高级,硕士,猎头,供应链上下游企业,75分位,20-25岁,北京市,有,7,366,1.22 ,1-2年,1,有,TRUE
袁平,女,433466,3,技术支持,高级,硕士,猎头,供应链上下游企业,其他,20-25岁,常州市,无,8,354,1.17 ,6个月-1年,1,有,TRUE
雷杰,男,428803,7,销售代表,中级,学士,内推,供应链上下游企业,75分位,30-35岁,其他城市,无,10,14,0.90 ,5年以上,9,有,TRUE
梁娟,男,38096,6,运营专员,初级,硕士,猎头,传统主机厂,50分位,35-40岁,常州市,无,8,169,1.41 ,1-2年,8,无,TRUE
段涛,女,409125,7,数据分析师,初级,学士,招聘网站,腾讯系,75分位,25-30岁,上海市,有,9,272,0.45 ,1-2年,9,有,TRUE
金刚,男,327046,0,市场经理,中级,硕士,猎头,新势力主机厂,75分位,30-35岁,北京市,有,3,272,1.78 ,0-6个月,4,无,TRUE
周洋,男,250207,8,销售主管,中级,硕士,内推,供应链上下游企业,其他,25-30岁,常州市,有,8,87,1.05 ,6个月-1年,3,无,TRUE
曾艳,女,186263,7,运营经理,中级,博士,猎头,阿里系,50分位,20-25岁,北京市,无,7,237,0.35 ,1-2年,5,无,TRUE
萧磊,女,240127,12,技术支持,中级,学士,招聘网站,供应链上下游企业,50分位,25-30岁,北京市,无,5,90,1.87 ,0-6个月,2,有,TRUE
田静,女,442907,0,销售代表,初级,学士,内推,供应链上下游企业,75分位,20-25岁,其他城市,有,8,57,1.57 ,2-5年,7,无,TRUE
汪强,男,359223,15,运营专员,高级,硕士,内推,腾讯系,其他,35-40岁,上海市,无,9,216,0.92 ,6个月-1年,9,无,TRUE
宋磊,女,4635,14,数据分析师,初级,硕士,内推,腾讯系,50分位,25-30岁,其他城市,无,6,264,0.44 ,1-2年,8,有,TRUE
黄霞,女,99564,5,市场经理,高级,硕士,内推,新势力主机厂,50分位,35-40岁,常州市,有,7,199,0.46 ,0-6个月,7,无,TRUE
韩平,女,485349,15,销售主管,中级,硕士,猎头,阿里系,50分位,35-40岁,上海市,无,9,251,1.83 ,1-2年,7,有,TRUE
魏平,女,87100,1,市场经理,高级,硕士,内推,供应链上下游企业,其他,25-30岁,北京市,无,4,363,1.97 ,1-2年,3,无,TRUE
孟芳,女,429352,9,数据分析师,初级,硕士,猎头,新势力主机厂,75分位,20-25岁,北京市,无,3,342,1.44 ,2-5年,5,无,TRUE
傅涛,女,392542,8,产品经理,初级,学士,猎头,阿里系,75分位,40岁以上,常州市,有,9,327,1.69 ,0-6个月,6,无,TRUE
秦强,男,306772,0,运营专员,中级,硕士,招聘网站,传统主机厂,50分位,20-25岁,北京市,有,7,398,1.27 ,0-6个月,7,有,TRUE
丁勇,女,429454,11,人力资源经理,高级,硕士,招聘网站,传统主机厂,75分位,25-30岁,常州市,无,8,275,0.20 ,1-2年,7,有,TRUE
曹超,男,463841,9,产品经理,中级,学士,内推,腾讯系,50分位,25-30岁,常州市,无,3,79,(0.38),6个月-1年,6,无,FALSE
蒋磊,男,420886,8,销售主管,初级,博士,内推,供应链上下游企业,75分位,30-35岁,上海市,无,9,285,1.04 ,6个月-1年,7,有,TRUE
何刚,男,95509,7,数据分析师,初级,博士,内推,供应链上下游企业,75分位,30-35岁,上海市,有,4,135,1.11 ,2-5年,8,无,TRUE
顾霞,男,6266,13,软件工程师,初级,博士,招聘网站,传统主机厂,75分位,35-40岁,常州市,无,10,93,1.89 ,0-6个月,5,无,TRUE
马洋,女,230913,2,财务主管,高级,学士,内推,腾讯系,其他,30-35岁,上海市,无,4,235,0.16 ,1-2年,1,无,TRUE
胡芳,女,8862,12,销售经理,初级,学士,猎头,传统主机厂,其他,20-25岁,北京市,无,2,234,1.16 ,2-5年,3,无,TRUE
邹军,男,39712,1,人力资源专员,初级,学士,内推,新势力主机厂,75分位,30-35岁,常州市,无,5,316,1.40 ,1-2年,4,有,TRUE
夏杰,女,148350,7,运营经理,高级,博士,招聘网站,阿里系,50分位,30-35岁,常州市,有,7,22,0.65 ,0-6个月,4,有,TRUE
龙磊,女,457870,9,市场专员,初级,博士,内推,阿里系,75分位,20-25岁,其他城市,无,2,299,0.66 ,5年以上,7,无,TRUE
乔艳,男,418239,8,技术总监,高级,学士,猎头,传统主机厂,50分位,30-35岁,上海市,无,9,73,0.42 ,2-5年,5,无,TRUE
孔军,女,467645,9,销售代表,中级,博士,内推,腾讯系,其他,25-30岁,上海市,无,7,121,1.49 ,0-6个月,5,有,TRUE
罗伟,女,53143,5,财务分析师,高级,硕士,招聘网站,传统主机厂,75分位,25-30岁,北京市,有,3,271,0.88 ,5年以上,5,有,TRUE
方丽,女,305144,15,人力资源经理,高级,学士,猎头,传统主机厂,75分位,20-25岁,其他城市,有,8,296,0.72 ,5年以上,3,无,TRUE
曹磊,女,31436,13,产品经理,中级,硕士,内推,传统主机厂,75分位,25-30岁,其他城市,有,5,81,1.42 ,2-5年,1,有,TRUE
梁杰,女,458024,6,运营专员,高级,硕士,内推,阿里系,50分位,40岁以上,北京市,有,4,181,0.96 ,1-2年,5,无,TRUE
吕军,女,43556,15,数据分析师,初级,硕士,招聘网站,阿里系,其他,25-30岁,常州市,有,2,244,0.09 ,2-5年,4,无,TRUE
宋娜,女,352410,11,销售主管,高级,学士,招聘网站,腾讯系,75分位,25-30岁,上海市,无,2,100,1.30 ,1-2年,4,无,TRUE
蒋超,男,410422,5,市场经理,高级,博士,内推,新势力主机厂,其他,35-40岁,北京市,有,8,107,0.53 ,2-5年,8,无,TRUE
高秀兰,男,296264,2,财务经理,初级,博士,内推,新势力主机厂,75分位,25-30岁,其他城市,有,1,63,0.40 ,6个月-1年,7,有,TRUE
江敏,女,358718,10,技术经理,高级,硕士,内推,阿里系,75分位,40岁以上,其他城市,有,8,224,0.03 ,2-5年,3,无,TRUE
侯秀兰,女,360769,11,运营经理,初级,硕士,内推,供应链上下游企业,50分位,25-30岁,其他城市,无,6,93,0.36 ,2-5年,3,无,TRUE
汤秀英,女,257270,1,市场专员,初级,硕士,猎头,新势力主机厂,75分位,35-40岁,上海市,无,6,308,0.17 ,5年以上,2,有,TRUE
于超,女,171675,12,技术支持,初级,学士,内推,阿里系,75分位,40岁以上,北京市,无,3,302,1.92 ,6个月-1年,3,无,TRUE
曹磊,女,367887,3,销售代表,中级,博士,猎头,传统主机厂,75分位,20-25岁,上海市,无,9,370,0.65 ,1-2年,4,无,TRUE
汪强,女,181902,15,运营专员,初级,博士,猎头,供应链上下游企业,其他,30-35岁,常州市,有,4,226,0.72 ,6个月-1年,5,有,TRUE
康芳,男,191679,3,数据分析师,初级,学士,招聘网站,腾讯系,75分位,40岁以上,常州市,无,2,45,(0.10),0-6个月,6,无,FALSE
乔静,男,73704,4,市场经理,中级,博士,招聘网站,阿里系,75分位,25-30岁,上海市,无,4,365,1.63 ,2-5年,2,无,TRUE
卢娜,男,216949,10,销售主管,高级,博士,内推,阿里系,75分位,30-35岁,其他城市,有,7,33,0.13 ,2-5年,5,有,TRUE
秦艳,男,325110,11,运营经理,初级,硕士,猎头,阿里系,其他,20-25岁,其他城市,无,3,97,1.98 ,0-6个月,3,无,TRUE
彭洋,男,77183,9,技术支持,初级,学士,猎头,传统主机厂,75分位,30-35岁,上海市,有,8,179,1.58 ,5年以上,6,无,TRUE
金娟,女,74398,2,销售代表,中级,博士,猎头,传统主机厂,50分位,30-35岁,其他城市,无,2,34,1.24 ,2-5年,2,有,TRUE
徐伟,女,7401,0,运营专员,中级,硕士,内推,腾讯系,50分位,30-35岁,常州市,无,9,75,0.28 ,6个月-1年,4,无,TRUE
杜艳,女,473779,14,数据分析师,中级,学士,猎头,新势力主机厂,50分位,30-35岁,上海市,无,6,323,1.57 ,6个月-1年,3,有,TRUE
萧敏,女,463183,15,市场经理,高级,博士,内推,腾讯系,75分位,20-25岁,其他城市,无,4,47,1.72 ,1-2年,2,无,TRUE
丁平,男,468573,11,销售主管,初级,学士,内推,腾讯系,75分位,40岁以上,常州市,无,10,312,0.17 ,6个月-1年,4,无,TRUE
许娜,女,120757,5,市场经理,中级,博士,招聘网站,传统主机厂,50分位,20-25岁,上海市,有,2,264,0.38 ,6个月-1年,7,无,TRUE
杨娜,男,19995,14,数据分析师,高级,硕士,招聘网站,腾讯系,50分位,25-30岁,其他城市,有,7,132,0.73 ,6个月-1年,7,无,TRUE
廖艳,男,157885,14,产品经理,高级,硕士,猎头,阿里系,50分位,35-40岁,北京市,无,2,372,0.58 ,0-6个月,2,无,TRUE
汤秀英,女,359687,2,运营专员,高级,学士,猎头,新势力主机厂,75分位,25-30岁,其他城市,无,2,117,1.91 ,0-6个月,1,无,TRUE
龚勇,女,53149,11,人力资源经理,初级,学士,招聘网站,新势力主机厂,50分位,35-40岁,上海市,无,5,150,(0.80),6个月-1年,6,无,FALSE
曹桂英,男,18379,3,产品经理,高级,硕士,内推,供应链上下游企业,75分位,30-35岁,常州市,有,7,221,0.53 ,6个月-1年,7,无,TRUE
余艳,男,330417,4,销售主管,中级,博士,内推,腾讯系,75分位,40岁以上,北京市,有,3,220,0.59 ,5年以上,1,无,TRUE
汪杰,男,179860,14,数据分析师,高级,博士,内推,腾讯系,75分位,20-25岁,常州市,无,6,127,0.08 ,2-5年,1,无,TRUE
侯军,男,344059,14,软件工程师,初级,博士,猎头,传统主机厂,75分位,40岁以上,常州市,无,4,203,0.74 ,6个月-1年,6,有,TRUE
邱勇,女,193057,13,财务主管,高级,硕士,内推,阿里系,75分位,20-25岁,其他城市,有,1,119,1.78 ,5年以上,5,有,TRUE
叶杰,女,422481,14,销售经理,初级,博士,招聘网站,新势力主机厂,50分位,25-30岁,上海市,有,6,43,1.41 ,2-5年,1,无,TRUE
孙娜,女,305008,4,人力资源专员,中级,博士,猎头,供应链上下游企业,75分位,20-25岁,常州市,无,1,150,0.62 ,5年以上,3,无,TRUE
姜军,男,498551,13,运营经理,初级,硕士,招聘网站,传统主机厂,50分位,40岁以上,其他城市,无,4,186,0.15 ,6个月-1年,2,有,TRUE
何敏,女,32882,1,市场专员,中级,硕士,招聘网站,供应链上下游企业,其他,40岁以上,上海市,无,3,359,0.74 ,1-2年,5,无,TRUE
邱超,女,102546,5,技术总监,初级,硕士,招聘网站,供应链上下游企业,其他,35-40岁,常州市,无,6,110,1.81 ,2-5年,9,无,TRUE
常超,男,135291,2,销售代表,高级,硕士,内推,新势力主机厂,其他,25-30岁,其他城市,有,5,45,0.30 ,0-6个月,0,有,TRUE
孟霞,女,264928,13,财务分析师,初级,学士,内推,供应链上下游企业,其他,25-30岁,上海市,有,4,200,1.49 ,2-5年,9,无,TRUE
易勇,女,400336,7,人力资源经理,初级,博士,内推,传统主机厂,其他,20-25岁,上海市,无,7,349,1.08 ,2-5年,1,有,TRUE
徐伟,男,364173,10,产品经理,高级,学士,内推,腾讯系,75分位,40岁以上,常州市,有,7,100,1.41 ,6个月-1年,7,无,TRUE
徐明,男,483311,10,运营专员,中级,博士,内推,供应链上下游企业,其他,35-40岁,其他城市,有,9,109,0.74 ,0-6个月,7,无,TRUE
何秀兰,男,22395,7,数据分析师,中级,学士,招聘网站,腾讯系,50分位,20-25岁,上海市,无,6,204,0.00 ,1-2年,7,有,FALSE
韩敏,女,497388,3,销售主管,高级,博士,猎头,腾讯系,75分位,35-40岁,上海市,有,9,67,1.30 ,2-5年,7,无,TRUE
罗勇,女,125950,14,市场经理,中级,学士,招聘网站,新势力主机厂,50分位,25-30岁,北京市,有,2,79,1.59 ,5年以上,6,有,TRUE
谢明,女,362037,12,财务经理,中级,学士,内推,传统主机厂,50分位,20-25岁,北京市,无,10,185,0.39 ,6个月-1年,5,有,TRUE
丁娟,男,132748,0,技术经理,初级,硕士,猎头,腾讯系,其他,20-25岁,常州市,有,9,198,1.18 ,2-5年,9,有,TRUE
万涛,男,73550,14,运营经理,中级,硕士,内推,传统主机厂,其他,35-40岁,上海市,无,8,177,0.32 ,0-6个月,0,无,TRUE
朱芳,男,169415,3,市场专员,中级,学士,内推,新势力主机厂,50分位,25-30岁,上海市,有,4,189,0.81 ,1-2年,1,有,TRUE
郝霞,女,465610,4,技术支持,中级,硕士,内推,腾讯系,75分位,40岁以上,其他城市,无,8,193,1.09 ,0-6个月,9,无,TRUE
邵丽,男,370409,15,销售代表,初级,学士,内推,供应链上下游企业,50分位,40岁以上,上海市,有,5,318,0.68 ,5年以上,1,无,TRUE
郑涛,男,143968,10,运营专员,高级,学士,内推,新势力主机厂,其他,35-40岁,常州市,有,3,299,0.33 ,2-5年,5,有,TRUE
罗娟,女,464396,2,数据分析师,中级,硕士,内推,腾讯系,75分位,25-30岁,北京市,有,5,387,0.31 ,5年以上,3,有,TRUE
赵芳,男,126217,11,市场经理,初级,硕士,内推,供应链上下游企业,其他,25-30岁,其他城市,无,6,231,0.41 ,2-5年,4,无,TRUE
锺娜,男,71654,12,销售主管,中级,博士,内推,新势力主机厂,其他,35-40岁,北京市,无,4,297,0.96 ,2-5年,3,无,TRUE
谭静,女,340457,11,运营经理,中级,博士,内推,供应链上下游企业,50分位,30-35岁,其他城市,有,1,127,0.56 ,5年以上,8,无,TRUE
马敏,男,283589,3,技术支持,初级,硕士,猎头,阿里系,75分位,40岁以上,上海市,无,5,200,1.25 ,0-6个月,3,有,TRUE
郑强,男,203611,8,销售代表,中级,学士,招聘网站,阿里系,75分位,35-40岁,北京市,有,2,90,1.31 ,5年以上,10,无,TRUE
汤霞,男,320742,8,运营专员,初级,硕士,猎头,阿里系,75分位,35-40岁,常州市,有,5,283,1.53 ,5年以上,9,有,TRUE
黄明,男,27361,8,数据分析师,初级,博士,猎头,传统主机厂,其他,30-35岁,其他城市,无,7,141,0.84 ,5年以上,3,无,TRUE
孔桂英,女,402487,12,市场经理,中级,博士,内推,阿里系,其他,40岁以上,北京市,有,6,188,1.14 ,5年以上,10,无,TRUE
曾平,女,173180,3,销售主管,中级,博士,猎头,供应链上下游企业,75分位,40岁以上,其他城市,有,2,26,1.25 ,6个月-1年,3,无,TRUE
方秀兰,女,4311,13,市场经理,初级,硕士,招聘网站,腾讯系,75分位,20-25岁,其他城市,有,9,112,1.81 ,5年以上,2,无,TRUE
范芳,男,434290,9,数据分析师,初级,硕士,猎头,新势力主机厂,其他,35-40岁,其他城市,有,9,153,0.69 ,0-6个月,9,有,TRUE
马秀英,男,189486,13,产品经理,初级,硕士,内推,阿里系,其他,25-30岁,北京市,有,9,69,0.34 ,6个月-1年,5,无,TRUE
姜秀兰,男,289228,14,运营专员,初级,学士,猎头,新势力主机厂,其他,40岁以上,上海市,有,9,388,0.14 ,0-6个月,6,无,TRUE
万娟,男,55887,12,人力资源经理,初级,博士,内推,腾讯系,50分位,40岁以上,其他城市,无,5,216,0.86 ,0-6个月,0,无,TRUE
宋艳,男,419031,12,产品经理,中级,硕士,招聘网站,传统主机厂,其他,20-25岁,北京市,有,6,216,1.32 ,2-5年,1,无,TRUE
苏艳,女,175682,6,销售主管,初级,硕士,内推,供应链上下游企业,75分位,30-35岁,上海市,有,4,124,1.34 ,1-2年,1,有,TRUE
赵伟,女,86603,3,数据分析师,初级,硕士,内推,新势力主机厂,其他,40岁以上,北京市,无,6,356,1.97 ,1-2年,1,无,TRUE
姚敏,男,484565,4,软件工程师,初级,学士,猎头,阿里系,75分位,40岁以上,上海市,无,8,320,1.95 ,5年以上,9,有,TRUE
谭秀兰,女,341633,5,财务主管,初级,博士,内推,供应链上下游企业,其他,20-25岁,其他城市,有,4,174,0.76 ,1-2年,4,有,TRUE
曹丽,女,130006,9,销售经理,中级,博士,猎头,腾讯系,50分位,40岁以上,上海市,有,4,289,0.31 ,5年以上,10,有,TRUE
邵桂英,女,126495,14,人力资源专员,初级,硕士,内推,新势力主机厂,其他,25-30岁,常州市,无,4,313,0.80 ,1-2年,8,无,TRUE
袁静,男,339280,10,运营经理,高级,博士,招聘网站,传统主机厂,50分位,40岁以上,上海市,有,10,327,1.83 ,6个月-1年,10,有,TRUE
崔敏,男,456741,5,市场专员,初级,硕士,猎头,传统主机厂,其他,20-25岁,其他城市,无,1,142,0.72 ,6个月-1年,4,无,TRUE
邓霞,女,411410,13,技术总监,中级,硕士,猎头,腾讯系,其他,25-30岁,其他城市,无,6,302,1.70 ,6个月-1年,9,无,TRUE
毛超,女,486200,10,软件工程师,高级,学士,内推,供应链上下游企业,75分位,30-35岁,北京市,有,3,106,0.93 ,6个月-1年,3,无,TRUE
吕平,男,310206,12,财务主管,初级,博士,招聘网站,传统主机厂,75分位,20-25岁,常州市,无,2,111,1.11 ,1-2年,1,无,TRUE
阎涛,女,186976,8,销售经理,初级,博士,内推,新势力主机厂,75分位,40岁以上,其他城市,无,2,192,(0.65),2-5年,9,有,FALSE
朱秀英,女,326621,7,人力资源专员,中级,博士,猎头,阿里系,其他,20-25岁,北京市,有,7,216,1.58 ,2-5年,1,有,TRUE
陆军,男,216431,15,运营经理,中级,硕士,招聘网站,供应链上下游企业,75分位,20-25岁,常州市,有,7,48,1.25 ,5年以上,6,无,TRUE
袁洋,男,142014,11,市场专员,高级,学士,招聘网站,传统主机厂,50分位,20-25岁,常州市,无,9,168,0.34 ,5年以上,5,有,TRUE
周军,男,5461,10,技术总监,高级,学士,内推,传统主机厂,75分位,25-30岁,上海市,有,3,115,1.10 ,6个月-1年,5,有,TRUE
罗军,男,279809,10,销售代表,中级,学士,内推,供应链上下游企业,75分位,30-35岁,上海市,无,1,285,1.62 ,6个月-1年,9,无,TRUE
易军,女,331841,8,财务分析师,初级,学士,猎头,腾讯系,50分位,25-30岁,其他城市,有,4,208,1.08 ,5年以上,2,无,TRUE
汤霞,男,272405,4,人力资源经理,中级,硕士,招聘网站,传统主机厂,75分位,40岁以上,北京市,无,8,190,0.37 ,1-2年,3,无,TRUE
侯娜,女,292866,3,产品经理,高级,博士,招聘网站,新势力主机厂,75分位,20-25岁,常州市,无,4,304,1.82 ,0-6个月,5,无,TRUE
卢娜,女,324762,4,运营专员,中级,博士,内推,阿里系,50分位,20-25岁,北京市,无,8,322,0.40 ,6个月-1年,9,无,TRUE
郑娟,男,315661,4,数据分析师,高级,硕士,猎头,新势力主机厂,其他,20-25岁,上海市,无,8,240,1.11 ,6个月-1年,9,有,TRUE
龙秀兰,男,251715,1,销售主管,初级,博士,内推,供应链上下游企业,75分位,30-35岁,其他城市,无,5,73,0.00 ,5年以上,7,有,FALSE
龚秀英,男,431515,0,市场经理,中级,硕士,猎头,传统主机厂,75分位,25-30岁,常州市,有,10,244,1.83 ,5年以上,0,有,TRUE
高刚,女,282516,13,财务经理,初级,硕士,内推,传统主机厂,其他,20-25岁,其他城市,有,10,319,1.17 ,6个月-1年,3,有,TRUE
